Rank,Title,Citations,Year,URL,Description
11,"Engaging feminist solidarity for comparative research, design, and practice",65,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:kNdYIx-mwKoC,"Research in the fields of Computer Supported Cooperative Work (CSCW) and Human-Computer Interaction (HCI) is increasingly embracing and moving across borders. While universalism in such research is widely rejected, sole focus on the ""particular'' is also commonly critiqued. Kentaro Toyama unpacks this tension, calling for balance via ""deliberate efforts to understand the interplay of human universals and cultural differences, and how it pertains to design.'' In this paper, one such deliberate effort, we introduce the notion of feminist solidarity---as theorized by Chandra Mohanty---for drawing connections across borders in CSCW and HCI research, design, and practice. To enable contributions in these fields to cross cultures and geographies in productive ways, we draw attention to commonalities in the struggles and processes of resistance operating in different contexts of study. To do this, we present lessons …"
12,The future of care work: towards a radical politics of care in CSCW research and practice,64,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:9ZlFYXVOiuMC,"Computer-Supported Cooperative Work (CSCW) and Human- Computer Interaction (HCI) have long studied how technology can support material and relational aspects of care work, typically in clinical healthcare settings. More recently, we see increasing recognition of care work such as informal healthcare provision, child and elderly care, organizing and advocacy, domestic work, and service work. However, the COVID-19 pandemic has underscored long-present tensions between the deep necessity and simultaneous devaluation of our care infrastructures. This highlights the need to attend to the broader social, political, and economic systems that shape care work and the emerging technologies being used in care work. This leads us to ask several critical questions: What counts as care work and why? How is care work (de)valued, (un)supported, or coerced under capitalism and to what end? What narratives …"
13,Street-level realities of data practices in homeless services provision,57,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:Zph67rFs4hoC,"Quantification and standardization of concepts like risk and vulnerability are increasingly being used in high-stakes, client-facing social services, also presenting the potential for data-driven tools for decision-making in this context. These trends necessitate an understanding of the role of quantitative data in the work of street-level decision-makers in social services. We present a qualitative study of existing data practices and perceptions of potential data-driven tools in housing allocation, engaging the perspective of service providers and policymakers in homeless services in a large urban county in the United States. Our findings highlight participants' concerns around centering clients' choices and ensuring integrity in a resource-constrained, high-stakes context. We also highlight differences between the perspectives of policymakers and service providers on standardization and fairness in the decision-making …"
14,"Engaging identity, assets, and constraints in designing for resilience",53,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:KlAtU1dfN6UC,"We contribute to the growing conversation on assets-based approaches to design in Computer-Supported Cooperative Work (CSCW) and Human-Computer Interaction (HCI) with a qualitative study of resilience. Our study is situated within a community health infrastructure in a rural county in southwest Kenya, where health organizations pay community health workers' salaries via digital payments, backdropped by ongoing issues with missing and delayed payments. Through the lens of intersectionality, we examine how community health workers of diverse backgrounds and contracted status respond to the mandated use of digital payment methods and long payment delays. We highlight how resilience in this context is situated in workers' intersecting socioeconomic and professional identities, which shape the assets and constraints that workers engage with in efforts to be resilient. We leverage our findings to …"
15,""" Only if you use English you will get to more things"" Using Smartphones to Navigate Multilingualism",52,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:zYLM7Y9cAGgC,"We contribute to the intersection of multilingualism and human-computer interaction (HCI) with our investigation of language preferences in the context of the interface design of interactive systems. Through interview data collected from avid smartphone users located across distinct user groups in India, none of whom were native English speakers, we examine the factors that shape language choice and use on their mobile devices. Our findings indicate that these users frequently engage in English communication proactively and enthusiastically, despite their lack of English fluency, and we detail their motivations for doing so. We then discuss how language in technology use can be a way of putting forth mobility as an aspect of one's identity, making the case for an intersectional approach to studying language in HCI."
16,Intersectional computing,48,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:UebtZRa9Y70C,"→ As HCI increasingly engages with intersectionally diverse populations, a broader and deeper understanding of intersections and where they are located is critical.→ Intersectionality can act as a glue to bring together disparate domains of computing.→ HCI is well positioned to lead the way in identifying and bridging diverse intersections within the realm of the discipline of computing."
17,Making chat at home in the hospital: Exploring chat use by nurses,41,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:YOwf2qJgpHMC,"In this paper, we examine WhatsApp use by nurses in India. Globally, personal chat apps have taken the workplace by storm, and healthcare is no exception. In the hospital setting, this raises questions around how chat apps are integrated into hospital work and the consequences of using such personal tools for work. To address these questions, we conducted an ethnographic study of chat use in nurses' work in a large multi-specialty hospital. By examining how chat is embedded in the hospital, rather than focusing on individual use of personal tools, we throw new light on the adoption of personal tools at work — specifically what happens when such tools are adopted and used as though they were organisational tools. In doing so, we explicate their impact on invisible work [77] and the creep of work into personal time, as well as how hierarchy and power play out in technology use. Thus, we point to the importance …"
18,Understanding Contestability on the Margins: Implications for the Design of Algorithmic Decision-making in Public Services,29,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:iH-uZ7U-co4C,"Policymakers have established that the ability to contest decisions made by or with algorithms is core to responsible artificial intelligence (AI). However, there has been a disconnect between research on contestability of algorithms, and what the situated practice of contestation looks like in contexts across the world, especially amongst communities on the margins. We address this gap through a qualitative study of follow-up and contestation in accessing public services for land ownership in rural India and affordable housing in the urban United States. We find there are significant barriers to exercising rights and contesting decisions, which intermediaries like NGO workers or lawyers work with communities to address. We draw on the notion of accompaniment in global health to highlight the open-ended work required to support people in navigating violent social systems. We discuss the implications of our findings …"
19,Citational justice and the politics of knowledge production,23,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:mB3voiENLucC,"Knowledge is inevitably lost in translation, and the best we can do is continuously approach it with care. Perhaps relying on skilled human translators in addition to machine translation will be essential. And even if translation does become commonplace, its impact will be tempered by the fact that sources not translated to English will remain less cited if Englishspeaking scholars remain most represented. For instance, databases of sources written purely in Chinese are used among many Chinese scholars, but scholars writing in English may be used to relying only on papers accessible via Google Scholar. Papers published in Chinese but not translated to English will thus remain inaccessible and unsearchable to those who do not speak Chinese. Another point requiring care is that different knowledge traditions engage different mediums to cite human interlocutors. For instance, Australian Aboriginal ways of …"
20,Decolonizing HCI across borders,21,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:mVmsd5A6BfQC,"The HCI Across Borders (HCIxB) community has been growing in recent years, starting with the Development Consortium at CHI 2016 and the HCIxB Symposia at CHI since. This year, we intend to hold an HCIxB workshop that aims to foster the scholarship potential of student and early career HCIxB researchers across the world, particularly those from and in the Global South, engaging on the topic of decoloniality. Through this symposium, we aim to create space for discussions that have been emerging in pockets of the HCI community, but could benefit from greater focus and attention in the interest of demarginalizing members and research areas of the community that have thus far remained on the margins of the discipline. We expect this virtual workshop at CHI 2021 to be an inaugural session for a series of virtual events that will help continue this conversation on decolonizing HCI’s borders."
21,Following the trail of citational justice: critically examining knowledge production in HCI,19,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:QIV2ME_5wuYC,"Citations are nodes in the networks of knowledge we create. Portals to conversations with the past and bonding material with the scholarship of the present. Choosing who we cite is a practice signaling who we recognize and respect as a knowledge source. Therefore, we recognize citations as a relational practice. As this relational characteristic of citing is mediated by wealth we distribute across those who we cite, it is imperative to interrogate how just these practices are. We ought to engage with Citational Justice. Building on recent work discussing citational practices within HCI [9], we use the opportunity of this workshop to expand this conversation into deeper reflection on how we cite and the practices and infrastructures surrounding citations. Our goal with this workshop is two-fold. First, to create common language to collectively reflect, interrogate our own citational practices and reverberations, while fleshing …"
22,HCI across borders: Paving new pathways,18,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:Tyk-4Ss8FVUC,"The HCI Across Borders (HCIxB) community has been growing in recent years, thanks in particular to the Development Consortium at CHI 2016 and the HCIxB Symposium at CHI 2017. For CHI 2018, we plan to organize an HCIxB symposium that focuses on building the scholarship potential and quality of junior HCIxB researchers - paving new pathways, while also strengthening the ties between the more and less junior members of the community."
23,Unsettling care infrastructures: from the individual to the structural in a digital maternal and child health intervention,17,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:e5wmG9Sq2KIC,"Information services for maternal and child health are increasingly being implemented at scale and integrated into public health infrastructures in Global South countries. These services often disseminate tailored health information and provide channels for families to ask questions to health workers. With increasing uptake, these services are intervening into a highly gendered space and shaping care work and information-seeking in new ways. We present a study of a patient education program and associated WhatsApp-based information service deployed across multiple states in India, drawing on observations, interviews, and analysis of chat records. Building on notions of “unsettling care” [63], we examine what it means to deploy such an intervention in inequitable, fragmented health systems. We find that even as the intervention focuses on individual behavior change, it also runs up against structural issues …"
24,Human-Computer Interaction and the Future ofWork,17,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:ZeXyd9-uunAC,"Advances in computing technology, changing policies, and slow crises are rapidly changing the way we work. Human-computer interaction (HCI) is a critical aspect of these trends, to understand how workers contend with emerging technologies and how design might support workers and their values and aspirations amidst technological change. This SIG invites HCI researchers across diverse domains to reflect on the range of approaches to future of work research, recognize connections and gaps, and consider how HCI can support workers and their wellbeing in the future."
25,Towards Conviviality in NavigatingHealth Information on Social Media,17,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:IWHjjKOFINEC,"HCI is increasingly concerned with health information quality and spread of misinformation on social media. Despite many major platforms having been adopted across the world, the situated evaluation and sharing of health information is underexplored across diverse health systems and cultural and political contexts. Drawing on semi-structured interviews, we study the navigation of health information on social media in urban and rural South India, backdropped by plural knowledges around health and the specific politics and sociality of health and social media in this setting. We use Ivan Illich’s concept of tools for conviviality [49] to distinguish between how people creatively use tools versus how tools manage and impose values on people—participants aimed to use health information towards care beyond institutionalized healthcare, but insidious misinformation and information-sharing practices served to …"
26,""" Come to us first"": Centering Community Organizations in Artificial Intelligence for Social Good Partnerships",15,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:TFP_iSt0sucC,"Artificial Intelligence for Social Good (AI4SG) has emerged as a growing body of research and practice exploring the potential of AI technologies to tackle social issues. This area emphasizes interdisciplinary partnerships with community organizations, such as non-profits and government agencies. However, amidst excitement about new advances in AI and their potential impact, the needs, expectations, and aspirations of these community organizations--and whether they are being met--are not well understood. Understanding these factors is important to ensure that the considerable efforts by AI teams and community organizations can actually achieve the positive social impact they strive for. Drawing on the Data Feminism framework, we explored the perspectives of community organization members on their partnerships with AI teams through 16 semi-structured interviews. Our study highlights the pervasive …"
27,Speculating with Care: Worker-centered Perspectives on Scale in a Chat-based Health Information Service,14,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:4JMBOYKVnBMC,"Seeking to address barriers to in-person care, governments and non-governmental organizations (NGOs) globally have been pushing for scaling chat- or phone-based information services that rely on care workers to engage with users. Despite theoretical tensions between care and scale and the essential role of care workers, workers' perspective on scale and its impact on care provision is rarely centered early on in decisions to scale. In this paper, we examine care and scale from the perspective of medical support executives (MSEs) who support a chat-based health information service for maternal and child health deployed across multiple states in India. We draw on observations of MSEs' work, interviews with MSEs, NGO staff who implement the service, and families who use the service, and speculative design sessions conducted with MSEs. We find that by centering MSEs' perspectives, we can differentiate …"
28,Engaging lived and virtual realities,12,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:0EnyYjriUFMC,"We examined the integration of VR into informal and less-structured learning environments in Atlanta (USA) and Mumbai (India) through a process of co-design, co-creation, and co-learning with students and teachers where students learned to use VR to engage with their economic, social, and cultural realities. Using qualitative methods, we engaged students and teachers at both sites in VR content creation activities; through these activities, we attempt to uncover a deeper understanding of the challenges and opportunities of introducing low-cost mobile VR for content generation, consumption, and sharing in underserved learning contexts. We also motivate future work that looks at integrating VR in new contexts, using flexible methods, across borders. The larger vision of our research is to advance us towards greater accessibility and inclusivity of VR across diverse learning environments."
29,Braving citational justice within HCI,11,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:R3hNpaxXUhUC,Description not available
30,# AutismAwareness: A Longitudinal Study to Characterize Tweeting Patterns for Indian and US Users,10,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:roLk4NBRz8UC,"It is well established that there are differences in autism awareness and stigma around the world. We investigate how this is manifested in Twitter data. First, we compared tweeting behavior during World Autism Day between users from the United States (US) and India over a 4-year period. We investigated how tweeting may be related to stigma by comparing the likelihood that users in India tweet about autism compared to two other public health issues that carry comparatively more and less stigma (AIDS and tobacco cessation, respectively). We found that users from India are significantly less likely to tweet about autism compared to users from the US. This is also true for AIDS. On the other hand, users in India tweet more about tobacco cessation than those in the US. We discuss our results in light of issues related to awareness and stigma. We conclude by providing design implications for creating effective autism …"
31,HCI across borders and intersections,9,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:5nxA0vEk-isC,"The HCI Across Borders (HCIxB) community has been growing in recent years, thanks in particular to the Development Consortium at CHI 2016 and the HCIxB Symposia at CHI 2017 and 2018. This year, we propose an HCIxB symposium that continues to build scholarship potential of early career HCIxB researchers, strengthening ties between more and less experienced members of the community. We especially invite scholarship with a focus on intersections, examining and/or addressing multiple forms of marginalization (e.g. race, gender, class, among others)."
32,# autism: Twitter as a lens to explore differences in autism awareness in India and the United States,9,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:LkGwnXOMwfcC,"We present an initial qualitative exploration of Twitter data on autism spectrum disorders (ASDs) and acquired immunodeficiency syndrome (AIDS) from India and the United States, conducted with the goal of learning more about the nature of existing online awareness around ASDs in India. We collected tweets from both locations during and around World Autism Awareness Day and World AIDS Day. We then qualitatively analyzed these tweets, finding differences in how each country talks about stigmatized health issues and how Indian users talk about ASDs. We use these findings to discuss potential avenues for research on supporting and extending existing levels of autism awareness in India."
33,Can large language models support medical facilitation work? A speculative analysis,8,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:r0BpntZqJG4C,"Mobile messaging apps and SMS-based tools have been deployed to extend healthcare services beyond the clinic; peer support chat groups, consisting of patients and healthcare providers, can improve medication adherence. However, moderation can be burdensome for busy healthcare professionals who must respond to patients, provide accurate and timely information, and engage and build community among patients. In this paper, taking an ethnographic approach, we examine the moderation of chat groups for young people living with HIV in Kenya. We describe the roles and responsibilities of the moderator while striving to engage and build community among the participants and manage the group chat, highlighting the challenges they face. Grounded in the moderators' work, we explore how an LLM-enabled copilot could help or hinder group facilitation. In doing so, we contribute to discussions about the …"
34,Legally-informed explainable ai,7,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:k_IJM867U9cC,"Explanations for artificial intelligence (AI) systems are intended to support the people who are impacted by AI systems in high-stakes decision-making environments, such as doctors, patients, teachers, students, housing applicants, and many others. To protect people and support the responsible development of AI, explanations need to be actionable--helping people take pragmatic action in response to an AI system--and contestable--enabling people to push back against an AI system and its determinations. For many high-stakes domains, such as healthcare, education, and finance, the sociotechnical environment includes significant legal implications that impact how people use AI explanations. For example, physicians who use AI decision support systems may need information on how accepting or rejecting an AI determination will protect them from lawsuits or help them advocate for their patients. In this paper, we make the case for Legally-Informed Explainable AI, responding to the need to integrate and design for legal considerations when creating AI explanations. We describe three stakeholder groups with different informational and actionability needs, and provide practical recommendations to tackle design challenges around the design of explainable AI systems that incorporate legal considerations."
35,From stem to stern: contestability along AI value chains,7,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:bEWYMUwI8FkC,"This workshop will grow and consolidate a community of interdisciplinary CSCW researchers focusing on the topic of contestable AI. As an outcome of the workshop, we will synthesize the most pressing opportunities and challenges for contestability along AI value chains in the form of a research roadmap. This roadmap will help shape and inspire imminent work in this field. Considering the length and depth of AI value chains, it will especially spur discussions around the contestability of AI systems along various sites of such chains. The workshop will serve as a platform for dialogue and demonstrations of concrete, successful, and unsuccessful examples of AI systems that (could or should) have been contested, to identify requirements, obstacles, and opportunities for designing and deploying contestable AI in various contexts. This will be held primarily as an in-person workshop, with some hybrid accommodation …"
36,Human-computer interaction and the future of work,7,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:-f6ydRqryjwC,"Advances in computing technology, changing policies, and slow crises are rapidly changing the way we work. Human-computer interaction (HCI) is a critical aspect of these trends, to understand how workers contend with emerging technologies and how design might support workers and their values and aspirations amidst technological change. This SIG invites HCI researchers across diverse domains to reflect on the range of approaches to future of work research, recognize connections and gaps, and consider how HCI can support workers and their wellbeing in the future."
37,The future of hybrid care and wellbeing in hci,6,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:RHpTSmoSYBkC,"This workshop focuses on remote care and wellbeing as we transition into a world increasingly adopting hybrid lifestyles and modes of operation. Care and care work have predominantly been researched in traditionally in-person interpersonal contexts. The burgeoning uptake and incorporation of information and communication technologies towards remote care have created new workflows and resulted in emerging questions around the definitions and scope of care practice in response. The confluence of technological, sociocultural, geopolitical, and climatic realities of the current day brings into focus the need to unpack the idea of “care,” and the role that HCI researchers could play in creating equitable futures of remote and hybrid care. This workshop will focus on questions such as “What does holistic wellbeing look like in the era of hybrid caregiving?” and “How does environmental care factor into our …"
38,"Usability, tested?",6,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:2osOgNQ5qMEC,"This forum addresses conceptual, methodological, and professional issues that arise in the UX field's continuing effort to contribute robust information about users to product planning and design. --- David Siegel and Susan Dray, Editors"
39,HCI across borders: Navigating shifting borders at CHI,5,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:qUcmZB5y_30C,"Human–Computer Interaction (HCI) research has led to major innovations used by large and diverse audiences in different parts of the world. However, a recent meta-analysis [25] found that research at CHI is still highly (73%) concentrated in western contexts. HCI Across Borders (HCIxB) has gathered a diverse audience by conducting workshops and symposia since CHI 2016, aiming to expand borders within CHI. For CHI 2022, we expect to regroup for a virtual workshop to reflect on shifting boundaries from CHI’s past and emerging challenges in HCI research, education, and practice in recent years."
40,Bringing shades of feminism to human-centered computing,5,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S3yqENkAAAAJ&pagesize=50&citation_for_view=S3yqENkAAAAJ:8k81kl-MbHgC,"This consolidation of 18 stories from students and researchers of human-centered computing (HCC) represent some of the diverse shades of feminism that are present in our field. These stories, our stories, reflect how we see the world and why, also articulating the change we wish to bring."
