Rank,Title,Citations,Year,URL,Description
11,Promoting K12/university collaboration,2,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:zYLM7Y9cAGgC,"One of SIGCSE's missions is to provide occasion for K-12 teachers and college/university professors to network, developing understanding of each other's roles as educators and generating ideas for collaborations for the sake of broadening participation in computing. We aim to promote opportunities for researchers and K-12 practitioners to work together in a BoF in order to participate in discussion regarding a)K-12 members' interests regarding CS education research; b) strategies for increasing opportunities for K-12 membersc) researcher/K12 collaborations d) ideas for future grants and/or collaborations The expected audience are the college/university faculty interested in K-12 education, as well as K-12 teachers or administrators interested in college/university CS education research. Regarding K-12/University collaborations, one might only think of the benefits to students. Yet, opportunities for learning and …"
12,Achieving a shared goal with AP Computer Science A and AP Computer Science Principles,2,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:LkGwnXOMwfcC,"College Board has joined national efforts to improve the state of STEM education, in particular to address the challenge of increasing participation with a diverse population of computer scientists to meet the growing demands of the field of computing. The Advanced Placement (AP) Program is pleased to endeavor in enhancing AP Computer Science offerings by maintaining college level integrity and addressing issues of equity and access for students and teachers. In addition to the established AP Computer Science A course, the AP Program is engaged in the development of a forthcoming AP Computer Science Principles course. The additional option for high school students to study college level computing will provide more students with an opportunity to be introduced to important computer science concepts, gain a broader perspective of the field of study, and have access to a larger pathway into computing …"
13,Coaching to Improve CS Teaching and Learning,1,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:u-x6o8ySG0sC,"Coaching is a critical mechanism for providing guidance and support to educators on improving their teaching practice and thereby improving student learning. Coaching is a process where an experienced educator (coach) supports a teacher in developing and refining their teaching practice. Coaching is in widespread use in K-12 schools for many subject areas and is growing for computer science. Coaching has the potential to be a key lever in meeting the CS education community's equity goal of CS for all students. This session will be led by CS coaches from a variety of contexts including elementary, secondary, and higher education. Goals for the session include increasing the understanding of what coaching is and how it is applied in various contexts, resources available to support coaching, how equity is addressed in coaching, and impacts on teachers and students."
14,AP Computer Science and Service Learning with We. org,1,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:u5HHmVD_uO8C,"College Board is thrilled to announce the launch of a pilot program, Advanced Placement® (AP) with We.org Service, in a partnership with international charity and educational partner, Free the Children. AP Computer Science is among six AP courses that will participate in this pilot program. The College Board and Free The Children share a passion for enriching students' learning experiences and developing well-rounded citizens. The program combines the academic challenge and rigor of AP Computer Science with Free The Children's WE.org education and citizenship model. AP Computer Science with WE.org Service creates an opportunity for students to consider their classroom work and how it applies to the real world, while working closely with peers to address social issues."
15,Shaping the Future of K-5 CS: Transforming Education with Equity Driven Framework and Expert Collaboration,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:5nxA0vEk-isC,"Significant barriers to equitable access and belonging in computer science education persist, disproportionately affecting Black, Latinx, Indigenous students, and students with disabilities. In response, BootUp is partnering with higher education researchers to develop an equity-driven framework for K-5 CS curriculum redesign and professional development. This framework inten-tionally centers race, disability, and intersecting identities, and embeds diverse academic perspectives into teaching practices. Leveraging research and fostering collaboration, the framework translates theory into practice, ensuring equitable participation in CS education. Partnership goals with research institutions are to drive systemic change, increase belonging and prepare diverse learners for success in K-5 CS education."
16,Describing the Experience of Instructional Coaches in Supporting Elementary Coding,0,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:0EnyYjriUFMC,"Over the past decade, schools around the world have introduced coding in elementary education. A principal challenge with this effort is effectively training and maintaining teachers capable of teaching coding to children. An approach used by BootUp Professional Development is to team up with school districts that provide an Instructional Coach (IC). ICs are district-level personnel that support in-service teachers by co-planning, training, modeling, providing resources, and generally supporting teachers to implement coding in their classrooms. ICs remain in the district long after the professional development provider completes their training, potentially addressing training challenges introduced by teacher attrition. Some of the benefits provided by ICs are: (a) longevity, (b) expertise, and (c) near-peer support. However, the roles and responsibilities of ICs vary by district. In this study, we surveyed 49 ICs to better …"
17,Equity-Focused Computer Science Education: Transforming Advanced Placement CS Classrooms for Students Historically Underrepresented In Computing,0,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:W7OEmFMy1HYC,"Equitable computer science (CS) instruction for marginalized students and in poor communities everywhere is hindered by social barriers such as 1) the lack of teacher expertise with knowledge to positively engage marginalized students in CS, especially in Advanced Placement CS courses, and 2) racially segregated communities and schools that permeate in states like Georgia, and others across the nation. The racial segregation of students, including but not limited to Native American, Black and Hispanic groups, keeps them perpetually locked out of quality CS education. That said, AP CS Principles often provides the first AP STEM experience for Black, Hispanic, and first-generation students who take it. Furthermore, students who take AP CS Principles are more likely to declare a STEM or CS major in college [1]. Leaders of this BOF will provide opportunities for CS educators, researchers, and practitioners to …"
18,Democratizing Computing Education: A Battle for Inclusion in Modern America,0,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:_FxGoFyzp5QC,"The battle for inclusion in tech is a battle for existence in an increasingly software-driven world. The ability to participate in the workforce - from culture curation to software engineering - to be accounted for across all sectors of modern life is increasingly determined by some measure of technical skills. If underrepresented students of color do not acquire the education and skills required to enter the workforce in meaningful ways, they will not be able to afford to live in the cities and towns marketed to the imagination of America's future. [1] That means that the future of America is being imagined without them. During this session, we will discuss what is happening in K-12 and Higher Education to democratize computer science education at this critical stage in the effort to improve STEM education and the nation's technical workforce. Specifically, the panelists will explore ways to improve local computer science …"
19,"AP Computer Science Principles Performance Task: Create-Applications from Ideas, Approaches to Programming Collaboratively. It's a Hackathon Workshop!",0,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:ufrVoPGSRksC,"The AP Computer Science Principles assessment model comprises two main components: 1) an end-of-course AP Exam (i.e., a paper-pencil, multiple choice questions); and 2) a through-course assessment that includes two (2) performance tasks in which students complete during class time. This workshop focuses on content and skills included in one of the through-course assessment performance tasks: Create -- Applications from Ideas. In this task, students are expected to collaborate with another student in the development process of writing a program, and because each student will submit her/his own program for AP scoring purposes, students are also expected to be able to continue working on their program individually. To obtain the knowledge and skills students will need to be successful with this performance task, students can consider practicing various possible ways to write programs individually and …"
20,"The Internet, Creativity and Global Impact: Curriculum Modules for the New AP Computer Science Principles Course",0,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:YsMSGLbcyi4C,"This workshop focuses on content in two curriculum modules for AP Computer Science Principles (CSP) developed by the College Board. They highlight instructional approaches for teaching concepts about 1) the Internet and 2) the interplay between creative aspects of computing and impact of computing on society. The Internet module activities allow students to construct their own solutions to problems similar to some that the builders of the Internet faced. The topics in the Creativity and Global Impact module were chosen because they have rich potential for increasing interest with students, especially those from underrepresented demographics, and because they present instructional challenges for instructors new to AP CSP. Participants will learn detailed concepts addressed in the AP CSP course and will receive classroom materials from in each of the curriculum modules. These modules serve as exemplary …"
21,Computer Science Principles: Expanding the Community,0,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:Y0pCki6q_DkC,"Computer Science Principles will become an Advanced Placement course in AY 2016-2017, with the launch of the first APCSP exam in May of 2017, with through-course assessments/performance tasks being completed by students starting at the beginning of that academic year. In this BOF we will hear from participants about their questions and concerns in anticipation of the launch of the course and exam. The BOF will be part of launching a community of practice for teachers and educators who are not part of a formal NSF project, Project Lead the Way, or Code.org whose participants may have a community of practice."
22,Advanced placement computer science: AP computer science a and AP computer science principles,0,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:d1gkVwhDpl0C,"College Board has joined national efforts to improve the state of STEM education, in particular to address the challenge of increasing participation with a diverse population of computer scientists to meet the growing demands of the field of computing. The Advanced Placement (AP) Program is pleased to endeavor in enhancing AP Computer Science offerings by maintaining college level integrity and addressing issues of equity and access for students and teachers. In addition to the established AP Computer Science A course, the AP Program is engaged in the development of a forthcoming AP Computer Science Principles course. The additional option for high school students to study college level computing will provide more students with an opportunity to be introduced to important computer science concepts, gain a broader perspective of the field of study, and have access to a larger pathway into computing …"
23,AP CS A Exploration of a Change from GridWorld to Labs,0,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:Se3iqnhoufwC,"The AP CS A program is exploring the possibility of moving from the utilization of the GridWorld case study to the inclusion of several in-class laboratory exercises, beginning in 2014-2015 or later. The Development Committee believes labs may achieve many benefits of the past case studies, but a lab format will allow teachers more flexibility in teaching and a more agile development cycle for new materials. This Special Session will review the motivations, experiences, limitations, and constraints of case studies, motivations for the use of in-class laboratory exercises, and some components of three laboratory exercises that currently are under development by the AP CS A program."
24,How AP CS A matches college courses,0,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=2--dZP0AAAAJ&pagesize=50&citation_for_view=2--dZP0AAAAJ:UeHWp8X0CEIC,"The Advanced Placement (AP) Program provides a framework for high school students to obtain college credit and/or placement for work done in high school. Toward this end, the College Board outlines course descriptions and organizes examinations in several dozen disciplines, including computer science. To meet its goals, each AP course must align with college courses, so students taking an AP course will master needed content Several approaches are used to monitor this connection between AP courses and college-level courses. This session will review these approaches, considering how the AP CS A course matches introductory college computer science courses."
