Rank,Title,Citations,Year,URL,Description
11,Is less really more? towards better metrics for measuring security improvements realized through software debloating,52,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:VaXvl8Fpj5cC,"Nearly all modern software suffers from bloat that negatively impacts its performance and security. To combat this problem, several automated techniques have been proposed to debloat software. A key metric used in these works to demonstrate improved security is code reuse gadget count reduction. The use of this metric is based on the prevailing idea that reducing the number of gadgets available in a software package reduces its attack surface and makes mounting a gadgetbased code reuse exploit such as return-oriented programming (ROP) more difficult for an attacker.In this paper, we challenge this idea and show through a variety of realistic debloating scenarios the flaws inherent to the gadget count reduction metric. Specifically, we demonstrate that software debloating can achieve high gadget count reduction rates, yet fail to limit an attacker’s ability to construct an exploit. Worse yet, in some scenarios high gadget count reduction rates conceal instances in which software debloating makes security worse by introducing new quality gadgets."
12,Storage assignment optimizations through variable coalescence for embedded processors,45,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:mVmsd5A6BfQC,"Modern embedded processors with dedicated address generation unit support memory access with indirect addressing mode with auto-increment and decrement. The auto-increment/decrement mode saves address arithmetic instructions.Liao et al [2][3] categorized this problem as simple offset assignment (SOA) problem and general offset assignment (GOA) problem, which involve storage layout of variables and assignment of address registers respectively proposing heuristic solutions. Later work [6][7] proposed improvements in the performance of Liao's solution by undertaking program and storage transformations that affect access sequence.The algorithms are incorporated into and evaluated on the commercial compiler provided by Motorola to boost code generation performance on the DSP 56k chip. Compared to previous approaches, variable coalescence with program reordering reduces SOA costs by 48 …"
13,Work stealing for multi-core hpc clusters,44,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:fPk4N6BV_jEC,"Today a significant fraction of HPC clusters are built from multi-core machines connected via a high speed interconnect, hence, they have a mix of shared memory and distributed memory. Work stealing algorithms are currently designed for either a shared memory architecture or for a distributed memory architecture and are extended to work on these multi-core clusters by assuming a single underlying architecture. However, as the number of cores in each node increase, the differences between a shared memory architecture and a distributed memory architecture become more acute. Current work stealing approaches are not suitable for multi-core clusters due to the dichotomy of the underlying architecture. We combine the best aspects of both the current approaches in to a new algorithm. Our algorithm allows for more efficient execution of large-scale HPC applications, such as UTS, on clusters which have large …"
14,Detecting memory leaks through introspective dynamic behavior modelling using machine learning,41,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:dTyEYWd-f8wC,"This paper expands staleness-based memory leak detection by presenting a machine learning-based framework. The proposed framework is based on an idea that object staleness can be better leveraged in regard to similarity of objects; i.e., an object is more likely to have leaked if it shows significantly high staleness not observed from other similar objects with the same allocation context. A central part of the proposed framework is the modeling of heap objects. To this end, the framework observes the staleness of objects during a representative run of an application. From the observed data, the framework generates training examples, which also contain instances of hypothetical leaks. Via machine learning, the proposed framework replaces the error-prone user-definable staleness predicates used in previous research with a model-based prediction. The framework was tested using both synthetic and real …"
15,Carve: Practical security-focused software debloating using simple feature set mappings,37,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:LI9QrySNdTsC,"Software debloating is an emerging field of study aimed at improving the security and performance of software by removing excess library code and features that are not needed by the end user (called bloat). Software bloat is pervasive, and several debloating techniques have been proposed to address this problem. While these techniques are effective at removing bloat, they are not practical for the average end user, risk creating unsound programs and introducing new vulnerabilities, and are not well suited for debloating complex software such as network protocol implementations. In this paper, we propose CARVE, a simple yet effective security-focused debloating technique that addresses these shortcomings. CARVE employs static source code annotation to map software features to source code, eliminating the need for advanced software analysis during debloating and reducing the overall level of technical …"
16,Resolving register bank conflicts for a network processor,36,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:QIV2ME_5wuYC,"We discuss a register bank assignment problem for a popular network processor-Intel's IXP. Due to limited data paths, the network processor has a restriction that the source operands of most ALU instructions must be resident in two different banks. This results in higher register pressure and puts additional burden on the register allocator. The current vendor-provided register allocator leaves the problem to users, leading to poor compilation interface and low quality code. We present three different approaches for performing register allocation and bank assignment. Bank assignment can be performed before register allocation, can be performed after register allocation or it could be combined with the register allocation. We propose a structure called register conflict graph (RCG) to capture the dual-bank constraints. To further improve the effectiveness of the algorithm, we also propose some enabling transformations …"
17,Method for Opportunistic Computing,35,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:bFI3QPDXJZMC,"In a method of dynamically changing a computation per formed by an application executing on a digital computer, the application is characterized in terms of slack and work loads of underlying components of the application and of interactions therebetween. The application is enhanced dynamically based on predictive models generated from the characterizing action and on the dynamic availability of computational resources. Strictness of data consistency con straints is adjusted dynamically between threads in the application, thereby providing runtime control mechanisms for dynamically enhancing the application."
18,A fast assembly level reverse execution method via dynamic slicing,33,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:L8Ckcad2t8MC,"One of the most time consuming parts of debugging is trying to locate a bug. In this context, there are two powerful debugging aids which shorten debug time considerably: reverse execution and dynamic slicing. Reverse execution eliminates the need for repetitive program restarts every time a bug location is missed. Dynamic slicing, on the other hand, isolates code parts that influence an erroneous variable at a program point. In this paper, we present an approach which provides assembly level reverse execution along a dynamic slice. In this way, a programmer not only can find the instructions relevant to a bug, but also can obtain runtime values of variables in a dynamic slice while traversing the slice backwards in execution history. Reverse execution along a dynamic slice skips recovering unnecessary program state; therefore, it is potentially faster than full-scale reverse execution. The experimental results with …"
19,LADR: Low-cost application-level detector for reducing silent output corruptions,30,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:ipzZ9siozwsC,"Applications running on future high performance computing (HPC) systems are more likely to experience transient faults due to technology scaling trends with respect to higher circuit density, smaller transistor size and near-threshold voltage (NTV) operations. A transient fault could corrupt application state without warning, possibly leading to incorrect application output. Such errors are called silent data corruptions (SDCs). In this paper, we present LADR, a low-cost application-level SDC detector for scientific applications. LADR protects scientific applications from SDCs by watching for data anomalies in their state variables (those of scientific interest). It employs compile-time data-flow analysis to minimize the number of monitored variables, thereby reducing runtime and memory overheads while maintaining a high level of fault coverage with low false positive rates. We evaluated LADR with 4 scientific workloads …"
20,Using branch correlation to identify infeasible paths for anomaly detection,30,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:M3NEmzRMIkIC,"In this paper, we propose a system called infeasible path detection system (IPDS) to combat memory tampering attacks causing invalid program control flows. In our system, the compiler analyzes correlations between branches and then the analyzed information is conveyed to the runtime system. The runtime system detects dynamic infeasible program paths by combining compiler determined information with runtime information to check the legality of the path taken during execution. IPDS achieves a zero false positive rate and can detect a high percentage of memory tampering for many attacks in which the tampering actually causes a change in control flow. Moreover, IPDS only incurs a modest amount of hardware resource and negligible performance penalty"
21,Performance prediction of large-scale parallel discrete event models of physical systems,29,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:ZeXyd9-uunAC,"A virtualization system is presented that is designed to help predict the performance of parallel/distributed discrete event simulations on massively parallel (supercomputing) platforms. It is intended to be useful in experimenting with and understanding the effects of execution parameters, such as different load balancing schemes and mixtures of model fidelity. A case study of the virtualization system is presented in the context of plasma physics simulations, highlighting important virtualization challenges and issues, such as reentrancy and synchronization in the virtual plane, and our corresponding solution approaches. A trace-based prediction methodology is presented, and is evaluated with a 1-D hybrid collisionless shock model simulation, with the predicted performance being validated against one obtained in actual simulation. Predicted performance measurements show excellent agreement with actual …"
22,A scalable priority queue architecture for high speed network processing,28,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:isC4tDSrTZIC,"Priority queues are essential for implementing various types of service disciplines on network devices. However, state-of-the-art priority queues can barely catch up with the OC-192 line speed and the size of active priorities is limited to a few hundred KB which is far from the worst-case requirement.Our hybrid design stores most priorities sorted in the FIFO queue and they are used for dequeue only. Since the dequeue operation always takes the highest priorities from the head of the FIFO queue, it can be efficiently handled using caching in the SRAM and wide word accesses to the DRAM. Meanwhile, incoming priorities are stored temporarily in a small input heap. Once the input heap is full, it becomes creation heap and the priorities are then quickly dequeued from the creation heap and transformed into a sorted array to be stored in the FIFO queues. When these operations are in progress, previously emptied …"
23,A new threshold scheduling strategy for Sisal programs on distributed memory systems,26,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:UHK10RUVsp4C,Description not available
24,Service morphing: Integrated system-and application-level service adaptation in autonomic systems,25,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:9ZlFYXVOiuMC,"Service morphing is a set of techniques used to continuously meet an application's quality of service (QoS) needs, in the presence of run-time variations in service locations, platform capabilities, or end-user needs. These techniques provide high levels of flexibility in how, when, and where necessary processing and communication actions are performed. Lightweight middleware supports flexibility by permitting end-users to subscribe to information channels of interest to them whenever they desire, and then apply exactly the processing to such information they require. New compiler and binary code generation techniques dynamically generate, deploy, and specialize code in order to match current user needs to available platform resources. Finally, to deal with run-time changes in resource availability, kernel-level resource management mechanisms are associated with user-level middleware. Such associations …"
25,Case: A compiler-assisted scheduling framework for multi-gpu systems,22,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:Ri6SYOTghG4C,"Modern computing platforms tend to deploy multiple GPUs on a single node to boost performance. GPUs have large computing capacities and are an expensive resource. Increasing their utilization without causing performance degradation of individual workloads is an important and challenging problem. Although services such as NVIDIA's MPS allow multiple cooperative kernels to simultaneously run on a single device, they do not solve the co-execution problem for uncooperative, independent kernels on such a multi-GPU system. To tackle this problem, we propose CASE --- a fully automated compiler-assisted scheduling framework. During the compilation of an application, CASE constructs GPU tasks from CUDA programs and instruments the code with a probe before each one. At runtime, each probe conveys information about its task's resource requirements such as memory and the number of streaming …"
26,Input-driven dynamic execution prediction of streaming applications,22,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:ns9cj8rnVeAC,"Streaming applications are promising targets for effectively utilizing multicores because of their inherent amenability to pipelined parallelism. While existing methods of orchestrating streaming programs on multicores have mostly been static, real-world applications show ample variations in execution time that may cause the achieved speedup and throughput to be sub-optimal. One of the principle challenges for moving towards dynamic orchestration has been the lack of approaches that can predict or accurately estimate upcoming dynamic variations in execution efficiently, well before they occur. In this paper, we propose an automated dynamic execution behavior prediction approach that can be used to efficiently estimate the time that will be spent in different pipeline stages for upcoming inputs without requiring program execution. This enables dynamic balancing or scheduling of execution to achieve better …"
27,Compiling functional parallelism on distributed-memory systems,22,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:7PzlFSSx8tAC,"We have developed an automatic compilation method that combines data- and code-based approaches to schedule a program's functional parallelism onto distributed memory systems. Our method works with Sisal, a parallel functional language, and replaces the back end of the Optimizing Sisal Compiler so that it produces code for distributed memory systems. Our extensions allow the compiler to generate code for Intel's distributed-memory Touchstone iPSC/860 machines (Gamma, Delta, and Paragon). The modified compiler can generate a partition that minimizes program completion time (for systems with many processors) or the required number of processors (for systems with few processors). To accomplish this, we have developed a heuristic algorithm that uses the new concept of threshold to treat the problem of scheduling as a trade-off between schedule length and the number of required processors …"
28,An efficient data partitioning method for limited memory embedded systems,22,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:dhFuZR0502QC,In this work we propose a framework to carry out an efficient data partitioning for arrays on limited memory embedded systems. We introduce a concept of footprint to precisely calculate the memory demands of references and compute a profit value of a reference using its access frequency and reuse factor. We then develop a methodology based on 0/1 knapsack algorithm to partition the references in local/remote memory. We show the performance improvements due to our approach and compare the results.
29,Opportunistic computing: A new paradigm for scalable realism on many-cores,21,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:hFOr9nPyWt4C,"With the advent of multi-cores and many-cores, traditional techniques that seek only to improve FLOPS of performance or the degree of parallelism have hit a roadblock with regards to providing even greater performance. In order to surmount this roadblock, techniques should more directly address the underlying design objectives of an application."
30,Efficient application migration under compiler guidance,21,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:R3hNpaxXUhUC,"Mobile computing based upon wireless technology as the interconnect and PDAs, Web-enabled cell phones etc. as the end devices provide a rich infrastructure for anywhere, anytime information access. Wireless connectivity also poses tough problems [11, 12]. Network nodes may be mobile and the connectivity could be sporadic. In many cases, application mobility involving migration from one network node to another could provide interesting possibilities. However, the migration process is expensive in terms of both time and power overheads. To minimize the migration cost, an efficient strategy must decide which parts of the program should migrate to continue execution and at which program point the migration should take place.In this work we develop a compiler framework to achieve the above two goals. First, the potential migration points are decided by analyzing the call chains in the code. Then the …"
31,F2c2-stm: Flux-based feedback-driven concurrency control for stms,20,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:9vf0nzSNQJEC,"Software Transactional Memory (STM) systems provide an easy to use programming model for concurrent code and have been found suitable for parallelizing many applications providing performance gains with minimal programmer effort. With increasing core counts on modern processors one would expect increasing benefits. However, we observe that running STM applications on higher core counts is sometimes, in fact, detrimental to performance. This is due to the larger number of conflicts that arise with a larger number of parallel cores. As the number of cores available on processors steadily rise, a larger number of applications are beginning to exhibit these characteristics. In this paper we propose a novel dynamic concurrency control technique which can significantly improve performance (up to 50%) as well as resource utilization (up to 85%) for these applications at higher core counts. Our technique uses …"
32,Balancing register allocation across threads for a multithreaded network processor,20,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:hC7cP41nSMkC,Modern network processors employ multi-threading to allow concurrency amongst multiple packet processing tasks. We studied the properties of applications running on the network processors and observed that their imbalanced register requirements across different threads at different program points could lead to poor performance. Many times application needs demand some threads to be more performance critical than others and thus by controlling the register allocation across threads one could impact the performance of the threads and get the desired performance properties for concurrent threads. This prompts our work.Our register allocator aims to distribute available registers to different threads according to their needs. The compiler analyzes the register needs of each thread both at the point of a context switch as well as internally. Compiler then designates some registers as shared and some as private …
33,Tamper-resistant whole program partitioning,20,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:IWHjjKOFINEC,"Due to limited available memory (of the order of Kilobytes) on embedded devices (such as smart cards), we undertake an approach of partitioning the whole program when it does not fit in the memory. The program partitions are downloaded from the server on demand into the embedded device just before execution. We devise a method of partitioning the code and data of the program such that no information regarding the control flow behavior of the program is leaked out. This property is called tamper resistance and it is very important for secure embedded devices such as smart cards which could hold sensitive information and/or carry out critical computation such as financial transactions. A preliminary solution to this problem was proposed in our earlier work [1]. This work proposes a new and more comprehensive solution to the problem. First, we propose a new policy which is based on keeping nothing in terms …"
34,"Compiler Optimizations for Scalable Parallel Systems: Languages, Compilation Techniques, and Run Time Systems",20,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:_Qo2XoVZTnwC,"Scalable parallel systems or, more generally, distributed memory systems offer a challenging model of computing and pose fascinating problems regarding compiler optimization, ranging from language design to run time systems. Research in this area is foundational to many challenges from memory hierarchy optimizations to communication optimization. This unique, handbook-like monograph assesses the state of the art in the area in a systematic and comprehensive way. The 21 coherent chapters by leading researchers provide complete and competent coverage of all relevant aspects of compiler optimization for scalable parallel systems. The book is divided into five parts on languages, analysis, communication optimizations, code generation, and run time systems. This book will serve as a landmark source for education, information, and reference to students, practitioners, professionals, and researchers interested in updating their knowledge about or active in parallel computing."
35,Hardware-managed register allocation for embedded processors,19,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:-f6ydRqryjwC,"Most modern processors (either embedded or general purpose) contain higher number of physical registers than those exposed in the ISA. Due to a variety of reasons, this phenomenon is likely to continue especially on embedded systems where encoding space is very limited. Saving the encoding space leads to lower power consumption in the I-cache; on the other hand, harnessing more physical registers saves power in the memory subsystem and reduces latency as well. These design decisions however result in the difficulty of register allocation for a compiler due to limited number of exposed registers at ISA level.In this paper, we therefore propose a hardware managed register allocation scheme to allocate more physical registers at runtime and to utilize them. As a byproduct, we also show that hardware managed register allocation has other merits such as better exploitation of low register pressure regions …"
36,DeSTM: harnessing determinism in STMs for application development,18,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:eq2jaN3J8jMC,"Non-determinism has long been recognized as one of the key challenges which restrict parallel programmer productivity by complicating several phases of application development. While Software Transactional Memory (STM) systems have greatly improved the productivity of programmers developing parallel applications in a host of areas they still exhibit non-deterministic behavior leading to decreased productivity. While determinism in parallel applications which use traditional synchronization primitives (such as locks) has been relatively well studied, its interplay with STMs has not. In this paper we present DeSTM, a deterministic STM, which allows programmers to leverage determinism through the implementation, debugging and testing phases of application development. In this work we first adapt techniques which introduce determinism in applications which use traditional synchronization (such as locks) to …"
37,Storage assignment using expression tree transformations to generate compact and efficient DSP code,18,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:mB3voiENLucC,"DSP architectures typically provide dedicated memory address generation units and indirect addressing modes with auto-increment and decrement that subsume address arithmetic. The heavy use of auto-increment and autodecrement indirect addressing require DSP compilers to perform a careful placement of variables in storage to minimize address arithmetic instructions to generate compact and efficient DSP code. Liao et al.[7] have formulated the problem of storage assignment as a graph covering problem. The storage allocation of variables critically depends on the sequence of variable accesses. In this paper we present techniques to optimize the access sequence of variables by applying algebraic transformations (commutativity and associativity) on expression trees to minimize address arithmetic instructions. Based on these techniques, we propose heuristic algorithms that determine the optimized access sequence and its corresponding instruction schedule resulting in fewer address arithmetic instructions. We have implemented the proposed heuristic algorithms by extending the storage assignment optimization in the SPAM compiler back-end targeted for the TMS320C25 DSP. Experimental results with benchmark DSP programs show an average improvement of 3.65% in static code size and considerable improvements in dynamic instruction cycle counts over [7]. The average code size reduction over code compiled with a naive storage assignment algorithm is 7.31%."
38,Method partitioning-runtime customization of pervasive programs without design-time application knowledge,17,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=w55j5-8AAAAJ&pagesize=50&citation_for_view=w55j5-8AAAAJ:HDshCWvjkbEC,"Method Partitioning is a dynamic technique for customizing performance-critical message-based interactions between program components, at runtime and without the need for design-time application knowledge. The technique partitions program units that implement message handling, with low costs and high levels of flexibility. It consists of (a) static analysis of a message handling method to produce candidate partitioning plans for the method, (b) cost models for evaluating the cost/benefits of different partitioning plans, (c) a Remote Continuation mechanism that ""connects"" the distributed parts of a partitioned method at runtime, and (d) Runtime Profiling and Reconfiguration which monitors actual costs of candidate plans and dynamically selects ""best"" plans from candidates. Experiments with prototypical implementation of Method Partitioning in the JECho distributed event system demonstrate significant …"
