Rank,Title,Citations,Year,URL,Description
22,Morphing planar graph drawings with a polynomial number of steps,37,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:u-x6o8ySG0sC,"In 1944, Cairns proved the following theorem: given any two straight-line planar drawings of a triangulation with the same outer face, there exists a morph (i.e., a continuous transformation) between the two drawings so that the drawing remains straight-line planar at all times. Cairns's original proof required exponentially many morphing steps. We prove that there is a morph that consists of O(n2) steps, where each step is a linear morph that moves each vertex at constant speed along a straight line. Using a known result on compatible triangulations this implies that for a general planar graph G and any two straight-line planar drawings of G with the same embedding, there is a morph between the two drawings that preserves straight-line planarity and consists of O(n4) steps."
23,Maximum matching in the online batch-arrival model,34,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:UebtZRa9Y70C,"Consider a two-stage matching problem, where edges of an input graph are revealed in two stages (batches) and in each stage we have to immediately and irrevocably extend our matching using the edges from that stage. The natural greedy algorithm is half competitive. Even though there is a huge literature on online matching in adversarial vertex arrival model, no positive results were previously known in adversarial edge arrival model. For two-stage bipartite matching problem, we show that the optimal competitive ratio is exactly 2/3 in both the fractional and the randomized-integral models. Furthermore, our algorithm for fractional bipartite matching is instance optimal, i.e., it achieves the best competitive ratio for any given first stage graph. We also study natural extensions of this problem to general graphs and to s stages and present randomized-integral algorithms with competitive ratio ½ + 2−O(s). Our …"
24,Bandit Algorithms for Prophet Inequality and Pandora's Box,31,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:NhqRSupF_l8C,"The Prophet Inequality and Pandora's Box problems are fundamental stochastic problem with applications in Mechanism Design, Online Algorithms, Stochastic Optimization, Optimal Stopping, and Operations Research. A usual assumption in these works is that the probability distributions of the n underlying random variables are given as input to the algorithm. Since in practice these distributions need to be learned under limited feedback, we initiate the study of such stochastic problems in the Multi-Armed Bandits model. In the Multi-Armed Bandits model we interact with n unknown distributions over T rounds: in round t we play a policy x(t) and only receive the value of x(t) as feedback. The goal is to minimize the regret, which is the difference over T rounds in the total value of the optimal algorithm that knows the distributions vs. the total value of our algorithm that learns the distributions from the limited feedback …"
25,Robust Algorithms for the Secretary Problem,29,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:R3hNpaxXUhUC,"In classical secretary problems, a sequence of elements arrive in a uniformly random order, and we want to choose a single item, or a set of size . The random order model allows us to escape from the strong lower bounds for the adversarial order setting, and excellent algorithms are known in this setting. However, one worrying aspect of these results is that the algorithms overfit to the model: they are not very robust. Indeed, if a few ""outlier"" arrivals are adversarially placed in the arrival sequence, the algorithms perform poorly. E.g., Dynkin's popular -secretary algorithm fails with even a single adversarial arrival. We investigate a robust version of the secretary problem. In the Byzantine Secretary model, we have two kinds of elements: green (good) and red (rogue). The values of all elements are chosen by the adversary. The green elements arrive at times uniformly randomly drawn from . The red elements, however, arrive at adversarially chosen times. Naturally, the algorithm does not see these colors: how well can it solve secretary problems? We give algorithms which get value comparable to the value of the optimal green set minus the largest green item. Specifically, we give an algorithm to pick elements that gets within factor of the above benchmark, as long as . We extend this to the knapsack secretary problem, for large knapsack size . For the single-item case, an analogous benchmark is the value of the second-largest green item. For value-maximization, we give a -competitive algorithm, using a multi-layered bucketing scheme that adaptively refines our estimates of second-max over time. For …"
26,Combinatorial Optimization Under Uncertainty: Probing and Stopping-Time Algorithms,26,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:3fE2CSJIrl8C,"Combinatorial optimization captures many natural problems such as matching, load balancing, social welfare, network design, clustering, and submodular optimization. Classically, these problems have been studied in the full-information se ing, ie, where the entire input—an objective function and some constraints—is given and the goal is to select a feasible set to maximize/minimize the objective function. In this thesis we focus on combinatorial problems in an uncertain environment where we only have partial knowledge about the input. In particular, we study models where the input is revealed to us element-by-element and we have to make irrevocable decisions. Depending on whether we can control the revelation order of these elements, we separate our models and algorithms into two groups.(A) Probing Algorithms: In these models we have stochastic knowledge about the input, but the uncertainty of an element realizes only a er we probe it. We can choose the order and the set of elements to probe; however, we do not wish to probe all of them as either probing incurs a price (the price of informa-"
27,Submodular Dominance and Applications,24,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:f2IySw72cVMC,"In submodular optimization we often deal with the expected value of a submodular function on a distribution over sets of elements. In this work we study such submodular expectations for negatively dependent distributions. We introduce a natural notion of negative dependence, which we call Weak Negative Regression (WNR), that generalizes both Negative Association and Negative Regression. We observe that WNR distributions satisfy Submodular Dominance, whereby the expected value of under is at least the expected value of under a product distribution with the same element-marginals. Next, we give several applications of Submodular Dominance to submodular optimization. In particular, we improve the best known submodular prophet inequalities, we develop new rounding techniques for polytopes of set systems that admit negatively dependent distributions, and we prove existence of contention resolution schemes for WNR distributions."
28,Non-clairvoyant Precedence Constrained Scheduling,23,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:QIV2ME_5wuYC,"We consider the online problem of scheduling jobs on identical machines, where jobs have precedence constraints. We are interested in the demanding setting where the jobs sizes are not known up-front, but are revealed only upon completion (the non-clairvoyant setting). Such precedence-constrained scheduling problems routinely arise in map-reduce and large-scale optimization. In this paper, we make progress on this problem. For the objective of total weighted completion time, we give a constant-competitive algorithm. And for total weighted flow-time, we give an -competitive algorithm under -speed augmentation and a natural ``no-surprises'' assumption on release dates of jobs (which we show is necessary in this context). Our algorithm proceeds by assigning {\em virtual rates} to all the waiting jobs, including the ones which are dependent on other uncompleted jobs, and then use these virtual rates to decide on the actual rates of minimal jobs (i.e., jobs which do not have dependencies and hence are eligible to run). Interestingly, the virtual rates are obtained by allocating time in a fair manner, using a Eisenberg-Gale-type convex program (which we can also solve optimally using a primal-dual scheme). The optimality condition of this convex program allows us to show dual-fitting proofs more easily, without having to guess and hand-craft the duals. We feel that this idea of using fair virtual rates should have broader applicability in scheduling problems."
29,Algorithms and Adaptivity Gaps for Stochastic -TSP,21,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:HDshCWvjkbEC,"Given a metric and a , the classic $\textsf{$k$-TSP}$ problem is to find a tour originating at the of minimum length that visits at least nodes in . In this work, motivated by applications where the input to an optimization problem is uncertain, we study two stochastic versions of $\textsf{$k$-TSP}$. In Stoch-Reward -TSP, originally defined by Ene-Nagarajan-Saket [ENS17], each vertex in the given metric contains a stochastic reward . The goal is to adaptively find a tour of minimum expected length that collects at least reward ; here ""adaptively"" means our next decision may depend on previous outcomes. Ene et al. give an -approximation adaptive algorithm for this problem, and left open if there is an -approximation algorithm. We totally resolve their open question and even give an -approximation \emph{non-adaptive} algorithm for this problem. We also introduce and obtain similar results for the Stoch-Cost -TSP problem. In this problem each vertex has a stochastic cost , and the goal is to visit and select at least vertices to minimize the expected \emph{sum} of tour length and cost of selected vertices. This problem generalizes the Price of Information framework [Singla18] from deterministic probing costs to metric probing costs. Our techniques are based on two crucial ideas: ""repetitions"" and ""critical scaling"". We show using Freedman's and Jogdeo-Samuels' inequalities that for our problems, if we truncate the random variables at an ideal threshold and repeat, then their expected values form a good surrogate. Unfortunately, this ideal threshold is adaptive as it depends on how far we are from achieving …"
30,Using storage to minimize carbon footprint of diesel generators for unreliable grids,21,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:IjCSPb-OGe4C,"Although modern society is critically reliant on power grids, modern power grids are subject to unavoidable outages. The situation in developing countries is even worse, with frequent load shedding lasting several hours a day due to a large power supply-demand gap. A common solution for residences is, therefore, to back up grid power with local generation from a diesel generator (genset). To reduce carbon emissions, a hybrid battery-genset is preferable to a genset-only system. Designing such a hybrid system is complicated by the tradeoff between cost and carbon emission. Toward the analysis of such a hybrid system, we first compute the minimum battery size required for eliminating the use of a genset, while guaranteeing a target loss of power probability for an unreliable grid. We then compute the minimum required battery for a given genset and a target-allowable carbon footprint. Drawing on recent results …"
31,"Prefix Discrepancy, Smoothed Analysis, and Combinatorial Vector Balancing",18,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:ZHo1McVdvXMC,"A well-known result of Banaszczyk in discrepancy theory concerns the prefix discrepancy problem (also known as the signed series problem): given a sequence of unit vectors in , find signs for each of them such that the signed sum vector along any prefix has a small -norm? This problem is central to proving upper bounds for the Steinitz problem, and the popular Koml\'os problem is a special case where one is only concerned with the final signed sum vector instead of all prefixes. Banaszczyk gave an bound for the prefix discrepancy problem. We investigate the tightness of Banaszczyk's bound and consider natural generalizations of prefix discrepancy: We first consider a smoothed analysis setting, where a small amount of additive noise perturbs the input vectors. We show an exponential improvement in compared to Banaszczyk's bound. Using a primal-dual approach and a careful chaining argument, we show that one can achieve a bound of with high probability in the smoothed setting. Moreover, this smoothed analysis bound is the best possible without further improvement on Banaszczyk's bound in the worst case. We also introduce a generalization of the prefix discrepancy problem where the discrepancy constraints correspond to paths on a DAG on vertices. We show that an analog of Banaszczyk's bound continues to hold in this setting for adversarially given unit vectors and that the factor is unavoidable for DAGs. We also show that the dependence on cannot be improved significantly in the smoothed case for DAGs. We conclude by exploring a more general notion of …"
32,(Near) Optimal Adaptivity Gaps for Stochastic Multi-Value Probing,18,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BHZT068AAAAJ&pagesize=50&citation_for_view=BHZT068AAAAJ:9ZlFYXVOiuMC,"Consider a kidney-exchange application where we want to find a max-matching in a random graph. To find whether an edge exists, we need to perform an expensive test, in which case the edge appears independently with a \emph{known} probability . Given a budget on the total cost of the tests, our goal is to find a testing strategy that maximizes the expected maximum matching size. The above application is an example of the stochastic probing problem. In general the optimal stochastic probing strategy is difficult to find because it is \emph{adaptive}---decides on the next edge to probe based on the outcomes of the probed edges. An alternate approach is to show the \emph{adaptivity gap} is small, i.e., the best \emph{non-adaptive} strategy always has a value close to the best adaptive strategy. This allows us to focus on designing non-adaptive strategies that are much simpler. Previous works, however, have focused on Bernoulli random variables that can only capture whether an edge appears or not. In this work we introduce a multi-value stochastic probing problem, which can also model situations where the weight of an edge has a probability distribution over multiple values. Our main technical contribution is to obtain (near) optimal bounds for the (worst-case) adaptivity gaps for multi-value stochastic probing over prefix-closed constraints. For a monotone submodular function, we show the adaptivity gap is at most and provide a matching lower bound. For a weighted rank function of a -extendible system (a generalization of intersection of matroids), we show the adaptivity gap is between and . None of these results were …"
