Rank,Title,Citations,Year,URL,Description
11,Planning Sensing Strategies in a Robot Work Cell with Multi-Sensor Capabilities,290,1989,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:Vr2j17o0sqMC,"In this paper we present an approach to planning sensing strategies in a robot work cell with multi-sensor capabilities. The system first forms an initial set of object hypotheses by using one of the sensors. Subsequently, the system reasons over different possibilities for selecting the next sensing operation, this being done in a manner so as to maximally disambiguate the initial set of hypotheses. The “next sensing operation “is characterized by both the choice of the sensor and the viewpoint to be used. Aspect graph representation of objects plays a central role in the selection of the viewpoint, these representations being derived automatically by a solid modelling program."
12,Stable visual servoing through hybrid switched-system control,268,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:eQOLeE2rZwMC,"Visual servoing methods are commonly classified as image-based or position-based, depending on whether image features or the camera position define the signal error in the feedback loop of the control law. Choosing one method over the other gives asymptotic stability of the chosen error but surrenders control over the other. This can lead to system failure if feature points are lost or the robot moves to the end of its reachable space. We present a hybrid switched-system visual servo method that utilizes both image-based and position-based control laws. We prove the stability of a specific, state-based switching scheme and present simulated and experimental results."
13,Robot Modeling and Control,261,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:v1_lew4L6wgC,Description not available
14,A framework for real-time path planning in changing environments,219,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:UebtZRa9Y70C,"We present a new method for generating collision-free paths for robots operating in changing environments. Our approach is closely related to recent probabilistic roadmap approaches. These planners use preprocessing and query stages, and are aimed at planning many times in the same environment. In contrast, our preprocessing stage creates a representation of the configuration space that can be easily modified in real time to account for changes in the environment, thus facilitating real-time planning. As with previous approaches, we begin by constructing a graph that represents a roadmap in the configuration space, but we do not construct this graph for a specific workspace. Instead, we construct the graph for an obstacle-free workspace, and encode the mapping from workspace cells to nodes and arcs in the graph. When the environment changes, this mapping is used to make the appropriate modifications …"
15,Visual compliance: Task-directed visual servo control,215,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:IjCSPb-OGe4C,"This paper introduces visual compliance, a new vision-based control scheme that lends itself to task-level specification of manipulation goals. Visual compliance is effected by a hybrid vision/position control structure. Specifically, the two degrees of freedom parallel to the image plane of a supervisory camera are controlled using visual feedback, and the remaining degree of freedom (perpendicular to the camera image plane) is controlled using position feedback provided by the robot joint encoders. With visual compliance, the motion of the end effector is constrained so that the tool center of the end effector maintains ""contact"" with a specified projection ray of the imaging system. This type of constrained motion can be exploited for grasping, parts mating, and assembly. The authors begin by deriving the projection equations for the vision system. They then derive equations used to position the manipulator prior to the …"
16,Coordinating the motions of multiple robots with specified trajectories,177,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:zYLM7Y9cAGgC,"Coordinating the motions of multiple robots operating in a shared workspace without collisions is an important capability. We address the task of coordinating the motions of multiple robots when their trajectories (defined by both the path and velocity along the path) are specified. This problem of collision-free trajectory coordination arises in welding and painting workcells in the automotive industry. We identify sufficient and necessary conditions for collision-free coordination of the robots when only the robot start times can be varied, and define corresponding optimization problems. We develop mixed integer programming formulations of these problems to automatically generate minimum time solutions. This method is applicable to both mobile robots and articulated arms, and places no restrictions on the number of degrees of freedom of the robots. The primary advantage of this method is its ability to coordinate the …"
17,Path planning for permutation-invariant multirobot formations,175,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:M3ejUd6NZC8C,"In many multirobot applications, the specific assignment of goal configurations to robots is less important than the overall behavior of the robot formation. In such cases, it is convenient to define a permutation-invariant multirobot formation as a set of robot configurations, without assigning specific configurations to specific robots. For the case of robots that translate in the plane, we can represent such a formation by the coefficients of a complex polynomial whose roots represent the robot configurations. Since these coefficients are invariant with respect to permutation of the roots of the polynomial, they provide an effective representation for permutation-invariant formations. In this paper, we extend this idea to build a full representation of a permutation-invariant formation space. We describe the properties of the representation, and show how it can be used to construct collision-free paths for permutation-invariant …"
18,Estimating uncertainty in SSD-based feature tracking,162,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:Y0pCki6q_DkC,"Sum-of-squared-differences (SSD) based feature trackers have enjoyed growing popularity in recent years, particularly in the field of visual servo control of robotic manipulators. These trackers use SSD correlation measures to locate target features in sequences of images. The results can then be used to estimate the motion of objects in the scene, to infer the 3D structure of the scene, or to control robot motions. The reliability of the information provided by these trackers can be degraded by a variety of factors, including changes in illumination, poor image contrast, occlusion of features, or unmodeled changes in objects. This has led other researchers to develop confidence measures that are used to either accept or reject individual features that are located by the tracker. In this paper, we derive quantitative measures for the spatial uncertainty of the results provided by SSD-based feature trackers. Unlike previous …"
19,Optimal paths for landmark-based navigation by differential-drive vehicles with field-of-view constraints,158,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:Se3iqnhoufwC,"In this paper, we consider the problem of planning optimal paths for a differential-drive robot with limited sensing, that must maintain visibility of a fixed landmark as it navigates in its environment. In particular, we assume that the robot's vision sensor has a limited field of view (FOV), and that the fixed landmark must remain within the FOV throughout the robot's motion. We first investigate the nature of extremal paths that satisfy the FOV constraint. These extremal paths saturate the camera pan angle. We then show that optimal paths are composed of straight-line segments and sections of these these extremal paths. We provide the complete characterization of the shortest paths for the system by partitioning the plane into a set of disjoint regions, such that the structure of the optimal path is invariant over the individual regions"
20,Planning exploration strategies for simultaneous localization and mapping,157,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:0EnyYjriUFMC,"In this paper, we present techniques that allow one or multiple mobile robots to efficiently explore and model their environment. While much existing research in the area of Simultaneous Localization and Mapping (SLAM) focuses on issues related to uncertainty in sensor data, our work focuses on the problem of planning optimal exploration strategies. We develop a utility function that measures the quality of proposed sensing locations, give a randomized algorithm for selecting an optimal next sensing location, and provide methods for extracting features from sensor data and merging these into an incrementally constructed map. We also provide an efficient algorithm driven by our utility function. This algorithm is able to explore several steps ahead without incurring too high a computational cost. We have compared that exploration strategy with a totally greedy algorithm that optimizes our utility function with a one …"
21,A tutorial on visual servo control,139,1996,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:CYCckWUYoCcC,Description not available
22,Motion primitives and 3D path planning for fast flight through a forest,133,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:WZBGuue-350C,"This paper presents two families of motion primitives for enabling fast, agile flight through a dense obstacle field. The first family of primitives consists of a time-delay dependent 3D circular path between two points in space and the control inputs required to fly the path. In particular, the control inputs are calculated using algebraic equations which depend on the flight parameters and the location of the waypoint. Moreover, the transition between successive maneuver states, where each state is defined by a unique combination of constant control inputs, is modeled rigorously as an instantaneous switch between the two maneuver states following a time delay which is directly related to the agility of the robotic aircraft. The second family consists of aggressive turn-around (ATA) maneuvers which the robot uses to retreat from impenetrable pockets of obstacles. The …"
23,On the existence of nash equilibrium for a two-player pursuit—evasion game with visibility constraints,131,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:bEWYMUwI8FkC,"In this paper, we present a game-theoretic analysis of a visibility-based pursuit—evasion game in a planar environment containing obstacles. The pursuer and the evader are holonomic having bounded speeds. Both players have a complete map of the environment. Both players have omnidirectional vision and have knowledge about each other’s current position as long as they are visible to each other. The pursuer wants to maintain visibility of the evader for the maximum possible time and the evader wants to escape the pursuer’s sight as soon as possible. Under this information structure, we present necessary and sufficient conditions for surveillance and escape. We present strategies for the players that are in Nash equilibrium. The strategies are a function of the value of the game. Using these strategies, we construct a value function by integrating the adjoint equations backward in time from the termination …"
24,Homography-based control scheme for mobile robots with nonholonomic and field-of-view constraints,131,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:M05iB0D1s5AC,"In this paper, we present a visual servo controller that effects optimal paths for a nonholonomic differential drive robot with field-of-view constraints imposed by the vision system. The control scheme relies on the computation of homographies between current and goal images, but unlike previous homography-based methods, it does not use the homography to compute estimates of pose parameters. Instead, the control laws are directly expressed in terms of individual entries in the homography matrix. In particular, we develop individual control laws for the three path classes that define the language of optimal paths: rotations, straight-line segments, and logarithmic spirals. These control laws, as well as the switching conditions that define how to sequence path segments, are defined in terms of the entries of homography matrices. The selection of the corresponding control law requires the homography decomposition …"
25,"Bat Bot (B2), a biologically inspired flying machine",122,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:yMeIxYmEMEAC,"It is challenging to analyze the aerial locomotion of bats because of the complicated and intricate relationship between their morphology and flight capabilities. Developing a biologically inspired bat robot would yield insight into how bats control their body attitude and position through the complex interaction of nonlinear forces (e.g., aerodynamic) and their intricate musculoskeletal mechanism. The current work introduces a biologically inspired soft robot called Bat Bot (B2). The overall system is a flapping machine with 5 Degrees of Actuation (DoA). This work reports on some of the preliminary untethered flights of B2. B2 has a nontrivial morphology and it has been designed after examining several biological bats. Key DoAs, which contribute significantly to bat flight, are picked and incorporated in B2's flight mechanism design. These DoAs are: 1) forelimb flapping motion, 2) forelimb mediolateral motion (folding and …"
26,Efficient search and hierarchical motion planning by dynamically maintaining single-source shortest paths trees,115,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:Tyk-4Ss8FVUC,"Hierarchical approximate cell decomposition is a popular approach to the geometric robot motion planning problem. In many cases, the search effort expended at a particular iteration can be greatly reduced by exploiting the work done during previous iterations. In this paper, we describe how this exploitation of past computation can be effected by the use of a dynamically maintained single-source shortest paths tree. We embed a single-source shortest paths tree in the connectivity graph of the approximate representation of the robot configuration space. This shortest paths tree records the most promising path to each vertex in the connectivity graph from the vertex corresponding to the robot's initial configuration. At each iteration, some vertex in the connectivity graph is replaced with a new set of vertices, corresponding to a more detailed representation of the configuration space. Our new, dynamic algorithm is then …"
27,Learning generalizable vision-tactile robotic grasping strategy for deformable objects via transformer,114,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:BJrgspguQaEC,"Reliable robotic grasping, especially with deformable objects such as fruits, remains a challenging task due to underactuated contact interactions with a gripper, unknown object dynamics and geometries. In this study, we propose a transformer-based robotic grasping framework for rigid grippers that leverage tactile and visual information for safe object grasping. Specifically, the transformer models learn physical feature embeddings with sensor feedback through performing two predefined explorative actions (pinching and sliding) and predict a grasping outcome through a multilayer perceptron with a given grasping strength. Using these predictions, the gripper predicts a safe grasping strength via inference. Compared with convolutional recurrent networks, the transformer models can capture the long-term dependencies across the image sequences and process spatial–temporal features simultaneously. We first …"
28,A resilient and energy-aware task allocation framework for heterogeneous multirobot systems,112,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:kJDgFkosVoMC,"In the context of heterogeneous multirobot teams deployed for executing multiple tasks, this article develops an energy-aware framework for allocating tasks to robots in an online fashion. With a primary focus on long-duration autonomy applications, we opt for a survivability-focused approach. Toward this end, the task prioritization and execution—through which the allocation of tasks to robots is effectively realized—are encoded as constraints within an optimization problem aimed at minimizing the energy consumed by the robots at each point in time. In this context, an allocation is interpreted as a prioritization of a task over all others by each of the robots. Furthermore, we present a novel framework to represent the heterogeneous capabilities of the robots, by distinguishing between the features available on the robots and the capabilities enabled by these features. By embedding these descriptions within the …"
29,A roadmap for us robotics–from internet to robotics 2020 edition,112,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:c1e4I3QdEKYC,"Recently, the robotics industry celebrated its 60-year anniversary. We have used robots for more than six decades to empower people to do things that are typically dirty, dull and/or dangerous. The industry has progressed significantly over the period from basic mechanical assist systems to fully autonomous cars, environmental monitoring and exploration of outer space. We have seen tremendous adoption of IT technology in our daily lives for a diverse set of support tasks. Through use of robots we are starting to see a new revolution, as we not only will have IT support from tablets, phones, computers but also systems that can physically interact with the world and assist with daily tasks, work, and leisure activities. The present document is a summary of the main societal opportunities identified, the associated challenges to deliver desired solutions and a presentation of efforts to be undertaken to ensure that US will …"
30,An optimal task allocation strategy for heterogeneous multi-robot systems,109,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:w1MjKQ0l0TYC,"For a team of heterogeneous robots executing multiple tasks, we propose a novel algorithm to optimally allocate tasks to robots while accounting for their different capabilities. Motivated by the need that robot teams have in many real-world applications of remaining operational for long periods of time, we allow each robot to choose tasks taking into account the energy consumed by executing them, besides the global specifications on the task allocation. The tasks are encoded as constraints in an energy minimization problem solved at each point in time by each robot. The prioritization of a task over others—effectively signifying the allocation of the task to that particular robot—occurs via the introduction of slack variables in the task constraints. Moreover, the suitabilities of certain robots towards certain tasks are also taken into account to generate a task allocation algorithm for a team of robots with heterogeneous …"
31,Robot ecology: Constraint-based control design for long duration autonomy,108,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:Ade32sEp0pkC,"Long duration autonomy considers robots that are deployed over long time scales. As a result, the robots’ ability to operate across changing environmental conditions and perform tasks that require more time to complete than what can be supported on a single battery charge, have implications for how the control design task should be approached. By drawing inspiration from ecology, which concerns itself with the strong coupling between organism and the environment it inhabits, we encode these “survival constraints” through Boolean compositions of multiple control barrier functions, and show how this construction supports long duration autonomy in the context of persistent environmental monitoring on a team of mobile robots."
32,"Real-time vision, tracking and control",106,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:WF5omc3nYNoC,"Provides a broad sketch of visual servoing, and the application of real-time vision, tracking and control for robot guidance. It outlines the basic theoretical approaches to the problem, describes a typical architecture, and discusses major milestones, applications and the significant vision sub-problems that must be solved."
33,Fault-tolerant rendezvous of multirobot systems,103,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:AHdEip9mkN0C,"In this paper, we propose a distributed control policy to achieve rendezvous by a set of robots even when some robots in the system do not follow the prescribed policy. These nonconforming robots correspond to faults in the multirobot system, and our control policy is thus a fault-tolerant policy. Each robot has a limited sensing range and is able to directly estimate the state of only those robots within that sensing range, which induces a network topology for the multirobot system. We assume that it is not possible for the fault-free robots to identify the faulty robots, and thus our approach is robust even to undetected faults in the system. The main contribution of this paper is a fault-tolerant distributed control algorithm that is guaranteed to converge to consensus under certain reasonable connectivity conditions. We first present a general algorithm that exploits the notion of a Tverberg partition of a point set in Rd, and give …"
34,"Performance tests for visual servo control systems, with application to partitioned approaches to visual servo control",103,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:ULOm3_A8WrAC,"Visual servoing has been a viable method of robot manipulator control for more than a decade. Initial developments involved position-based visual servoing (PBVS), in which the control signal exists in Cartesian space. The younger method, image-based visual servoing (IBVS), has seen considerable development in recent years. PBVS and IBVS offer tradeoffs in performance, and neither can solve all tasks that may confront a robot. In response to these issues, several methods have been devised that partition the control scheme, allowing some motions to be performed in the manner of a PBVS system, while the remaining motions are performed using an IBVS approach.To date, there has been little research that explores the relative strengths and weaknesses of these methods. In this paper we present such an …"
35,Spar: A planner that satisfies operational and geometric goals in uncertain environments,103,1990,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:ufrVoPGSRksC,"In this article, we present Spar (simultaneous planner for assembly robots), an implemented system that reasons about high-level operational goals, geometric goals, and uncertainty-reduction goals to create task plans for an assembly robot. These plans contain manipulations to achieve the assembly goals and sensory operations to cope with uncertainties in the robot's environment. High-level goals (which we refer to as operational goals) are satisfied by adding operations to the plan using a nonlinear, constraint-posting method. Geometric goals are satisfied by placing constraints on the execution of these operations. If the geometric configuration of the world prevents this, Spar adds new operations to the plan along with the necessary set of constraints on the execution of these operations. When the uncertainty in the world description exceeds that specified by the uncertainty-reduction goals, Spar introduces either sensing operations or manipulations to reduce this uncertainty to acceptable levels. If Spar cannot find a way to sufficiently reduce uncertainties, it augments the plan with sensing operations to be used to verify the execution of the action and, when possible, posts possible error-recovery plans, although at this point, the verification operations and recovery plans are predefined."
36,Observer design for stochastic nonlinear systems via contraction-based incremental stability,100,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:4hFrxpcac9AC,"This paper presents a new design approach to nonlinear observers for Itô stochastic nonlinear systems with guaranteed stability. A stochastic contraction lemma is presented which is used to analyze incremental stability of the observer. A bound on the mean-squared distance between the trajectories of original dynamics and the observer dynamics is obtained as a function of the contraction rate and maximum noise intensity. The observer design is based on a non-unique state-dependent coefficient (SDC) form, which parametrizes the nonlinearity in an extended linear form. The observer gain synthesis algorithm, called linear matrix inequality state-dependent algebraic Riccati equation (LMI-SDARE), is presented. The LMI-SDARE uses a convex combination of multiple SDC parametrizations. An optimization problem with state-dependent linear matrix inequality (SDLMI) constraints is formulated to select the coefficients …"
37,"Toward Real-Time Motion Planning in Changing Environments: Peter Leven, University of Illinois, Urbana, IL Seth Hutchinson, University of Illinois, Urbana, IL",99,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:YsMSGLbcyi4C,"We present a new method for generating collisionfree paths for robots operating in changing environ ments. Our approach is closely related to recent prob abilistic roadmap approaches. These planners use pre processing and query stages, and are aimed at plan ning many times in the same environment. In con trast, our preprocessing stage creates a representation of the configuration space that can be easily modified in real time to account for changes in the environment. As with previous approaches, we begin by constructing a graph that represents a roadmap in the configuration space, but we do not construct this graph for a spe cific workspace. Instead, we construct the graph for an obstacle-free workspace, and encode the mapping from workspace cells to nodes and arcs in the graph. When the environment changes, this mapping is used to make the appropriate modifications to the graph, and plans …"
38,Segmentation of the skull in MRI volumes using deformable model and taking the partial volume effect into account,97,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:4TOpqqG69KYC,"Segmentation of the skull in medical imagery is an important stage in applications that require the construction of realistic models of the head. Such models are used, for example, to simulate the behavior of electro-magnetic fields in the head and to model the electrical activity of the cortex in EEG and MEG data. In this paper, we present a new approach for segmenting regions of bone in MRI volumes using deformable models. Our method takes into account the partial volume effects that occur with MRI data, thus permitting a precise segmentation of these bone regions. At each iteration of the propagation of the model, partial volume is estimated in a narrow band around the deformable model. Our segmentation method begins with a pre-segmentation stage, in which a preliminary segmentation of the skull is constructed using a region-growing method. The surface that bounds the pre-segmented skull region offers …"
39,Motion perceptibility and its application to active vision-based servo control,96,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:LkGwnXOMwfcC,"We address the ability of a computer vision system to perceive the motion of an object (possibly a robot manipulator) in its field of view. We derive a quantitative measure of motion perceptibility, which relates the magnitude of the rate of change in an object's position to the magnitude of the rate of change in the image of that object. We then show how motion perceptibility can be combined with the traditional notion of manipulability, into a composite perceptibility/manipulability measure. We demonstrate how this composite measure may be applied to a number of different problems involving relative hand/eye positioning and control."
40,Surveillance strategies for a pursuer with finite sensor range,88,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-JPZ21IAAAAJ&pagesize=50&citation_for_view=-JPZ21IAAAAJ:QIV2ME_5wuYC,"This paper addresses the pursuit-evasion problem of maintaining surveillance by a pursuer of an evader in a world populated by polygonal obstacles. This requires the pursuer to plan colision-free motions that honor distance constraints imposed by sensor capabilities, while avoiding occlusion of the evader by any obstacle. The paper extends the three-dimensional cellular decomposition of Schwartz and Sharir to represent the four-dimensional configuration space of the pursuer-evader system, and derive necessary conditions for surveillance (equivalently, sufficient conditions for escape) in terms of this new representation A game theoretic formulation of the problem is then given, and this formulation is used to characterize optimal escape trajectories for the evader. A shooting algorithm is proposed that finds these trajectories using the minimun principle. Finally, noting the similarities between this surveillance …"
